交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铜,,,,,,,,,,
cu1401,52310,52760,50790,51550,-750,8210,-22582,51740,85502,2220883.39
cu1402,52280,52750,50790,51120,-1180,28292,-71786,50950,383510,9922293.98
cu1403,52290,52770,50680,51020,-1260,92742,-134164,50940,3116460,80658277.34
cu1404,52300,52760,50580,50950,-1360,216646,103042,50880,3518250,90602453.9
cu1405,52350,52730,50510,50870,-1430,100506,67936,50800,618502,15901152.88
cu1406,52310,52730,50500,50830,-1470,29126,20734,50800,99830,2562757.43
cu1407,52280,52730,50460,50880,-1400,9846,8188,50770,22326,571816.69
cu1408,52370,52770,50490,50700,-1660,2408,834,50660,3014,77344.81
cu1409,52430,52800,50480,50740,-1640,1274,304,50700,2170,55897.16
cu1410,52420,52800,50470,50680,-1750,1400,286,50660,1768,45463.91
cu1411,52410,52800,50420,50670,-1730,840,312,50620,1684,43230.31
cu1412,52520,52770,50470,50600,-1780,1280,880,50620,2698,69250.26
cu1501,51680,51700,50490,50690,50690,490,490,50610,1630,41802.67
cu小计, ,52800,50420, , ,493060,-25526, ,7857344,202772624.7
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:铝,,,,,,,,,,
al1401,14100,14130,13510,13540,-585,4890,-13020,13530,20820,144901.83
al1402,14070,14070,13415,13465,-575,16280,-22228,13435,65888,451939.13
al1403,14010,14065,13440,13520,-515,43782,-9238,13475,126058,866982.79
al1404,13965,14045,13495,13580,-410,67012,12312,13530,201402,1384631.88
al1405,13955,14045,13525,13600,-370,57332,27130,13555,89890,617898.72
al1406,13940,14060,13550,13595,-380,32210,17040,13585,38734,266582.03
al1407,13970,14010,13570,13600,-380,10796,7506,13590,15194,104523.78
al1408,13980,13980,13580,13600,-395,10464,8526,13595,12698,87314.9
al1409,14020,14020,13590,13590,-365,940,306,13590,984,6780.47
al1410,14010,14070,13605,13615,-385,578,8,13605,306,2114.41
al1411,13955,13955,13625,13555,-415,70,2,13555,70,482.79
al1412,13990,13990,13620,13620,-375,50,40,13620,58,401.02
al1501,13900,13900,13700,13700,13700,18,18,13700,20,138.28
al小计, ,14130,13415, , ,244422,28402, ,572122,3934692
