交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn0910,15715,15790,15200,15580,460,6540,970,15665,4740,37024.35
zn0911,16185,16980,15610,16450,1230,10120,-1604,16470,27418,220602.37
zn0912,16115,17185,15680,16645,1315,23712,-38648,16630,251402,2019907.38
zn1001,16400,17415,15815,16830,1400,140706,99532,16805,3863504,31997706.44
zn1002,16510,17495,15940,16955,1465,35998,31466,16950,160792,1357001.73
zn1003,16550,17585,16000,17115,1620,2038,984,17095,5802,49076.02
zn1004,16495,17630,15865,17150,1405,1150,-70,17180,944,7954.28
zn1005,16600,17700,15995,17260,1460,1242,132,17305,3374,28520.34
zn1006,16270,17735,16270,17360,1470,1404,-32,17380,2700,22753.89
zn1007,16500,17815,16365,17455,1455,1102,446,17480,1308,11227.79
zn1008,16300,17795,16300,17500,1525,260,8,17575,304,2592.23
zn1009,16550,18020,16550,17620,1590,126,100,17620,230,2000.09
zn1010,16640,18050,16640,17750, ,68,68,17805,218,1918.90
zn小计, ,18050,15200, , ,224466,93352, ,4322736,35758285.79
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au0910, , , ,223.30,0.00,6,0,223.15,0,0.00
au0911,230.18,238.80,219.45,223.10,2.36,72,-26,222.73,112,2542.63
au0912,231.88,233.55,226.06,228.93,10.23,4832,-22646,228.96,92578,2132675.10
au1001,234.00,234.00,227.02,230.54,11.01,200,98,230.16,3386,78212.49
au1002,231.00,233.50,227.80,230.69,13.19,88,48,230.24,210,4834.58
au1003,229.45,237.47,226.33,229.11,11.11,28,6,229.14,94,2170.61
au1004, , , ,230.60,11.60,4,0,230.60,0,0.00
au1005,229.75,234.73,226.60,229.40,11.90,16,10,229.40,96,2220.98
au1006,233.91,234.86,226.98,230.68,11.43,58570,43020,230.51,369568,8561807.54
au1007,227.44,234.90,227.44,230.95,12.81,38,-8,229.88,270,6228.97
au1008,234.00,234.60,227.10,228.38,9.34,16,-2,228.38,44,1017.34
au1009,232.01,234.50,227.50,231.58,14.08,32,26,231.58,124,2864.94
au1010,230.05,235.98,227.80,229.58, ,30,30,229.58,66,1528.34
au小计, ,238.80,219.45, , ,63932,20556, ,466548,10796103.53
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb0910,3420,3539,3420,3432,-18,6660,-4804,3479,9004,31269.36
rb0911,3601,3728,3501,3528,-57,21302,-43966,3619,90454,327448.61
rb0912,3738,3869,3580,3735,45,102828,-245980,3734,2189152,8091613.92
rb1001,3760,4014,3610,3875,140,889906,567714,3866,55713678,213946415.18
rb1002,3802,4104,3560,3937,158,210456,183468,3934,2141906,8476583.63
rb1003,3889,4164,3722,4017,195,30838,23278,4019,125334,501941.97
rb1004,3920,4215,3798,4080,205,9648,5088,4087,15574,63083.79
rb1005,3920,4243,3843,4148,229,15984,10530,4156,52496,214612.51
rb1006,3995,4271,3798,4226,189,3032,1994,4193,5950,24452.56
rb1007,3990,4298,3941,4195,175,1624,546,4213,2408,10011.96
rb1008,4028,4289,3958,4216,159,1054,764,4225,1958,8158.56
rb1009,4070,4305,3995,4228,147,5014,3686,4233,7752,31931.60
rb1010,4072,4321,4051,4235, ,5050,5050,4239,9052,38139.32
rb小计, ,4321,3420, , ,1303396,507368, ,60364718,231765662.96
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr0910,3361,3450,3361,3442,-38,2460,-240,3442,300,1027.86
wr0911,3235,3595,3235,3451,-29,4560,-3234,3361,14490,49903.30
wr0912,3595,3746,3484,3572,-1,6358,-806,3579,47900,172359.09
wr1001,3699,3829,3520,3716,79,9886,8308,3709,111676,415850.48
wr1002,3698,3969,3587,3782,83,4274,2114,3784,10698,40137.96
wr1003,3710,3960,3600,3846,116,2040,1442,3837,5044,19199.93
wr1004,3770,3970,3700,3908,108,264,56,3908,272,1050.60
wr1005,3860,3998,3768,3910,95,650,330,3924,1418,5486.75
wr1006,3852,3978,3748,3916,110,858,502,3921,950,3733.06
wr1007,3910,3999,3812,3922,-28,878,462,3936,992,3902.79
wr1008,3983,3995,3876,3950,35,644,588,3944,916,3622.25
wr1009,3951,4005,3811,3946,-45,1872,1736,3952,3206,12658.29
wr1010,4120,4120,3865,3946, ,1014,1014,3955,1282,5086.99
wr小计, ,4120,3235, , ,35758,12272, ,199144,734019.36
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu0911,3840,3985,3784,3930,279,14180,-5732,3930,13632,53532.03
fu0912,3938,4070,3880,4000,212,33404,-37048,4008,496978,1973930.80
fu1001,3980,4154,3947,4092,229,97958,82022,4099,2842108,11633166.98
fu1003,4062,4265,4035,4203,241,7004,5784,4211,27872,117015.92
fu1004,4117,4371,4110,4250,236,484,-8,4261,526,2229.57
fu1005,4070,4388,4070,4312,242,1068,396,4319,2912,12539.80
fu1006,4091,4448,4091,4369,278,396,78,4364,618,2679.94
fu1007,4250,4458,4250,4414,218,222,46,4420,400,1756.00
fu1008,4314,4522,4314,4472,237,124,54,4474,194,863.04
fu1009,4380,4555,4370,4505,218,124,62,4500,208,933.05
fu1010,4510,4639,4406,4560, ,278,278,4568,510,2324.67
fu小计, ,4639,3784, , ,155242,45932, ,3385958,13800971.79
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru0910,17560,17900,17000,17470,890,1072,556,17460,1052,9190.66
ru0911,17990,18985,17560,18405,1575,10132,126,18460,23904,215207.74
ru1001,18880,19470,18370,19340,1440,145038,44326,19350,10920232,103719669.38
ru1003,19325,19920,18860,19755,1415,59750,37480,19785,700202,6802806.99
ru1004,19535,19980,19040,19850,1515,46,-12,19880,366,3578.13
ru1005,19680,20155,19250,19995,1395,7814,4770,19995,35086,345338.42
ru1006,19940,20100,19315,20050,1370,58,-6,20075,262,2586.48
ru1007,19995,20170,19015,20015,1180,708,378,20035,2364,23443.27
ru1008,20000,20150,19450,19960,920,32,0,19960,94,933.87
ru1009,19300,20300,19300,20070,870,748,600,20020,3482,34799.62
ru1010,19705,20470,19200,20070, ,44,44,19865,236,2359.84
ru小计, ,20470,17000, , ,225442,88262, ,11687280,111159914.36
总计, , , , , ,2621304,847126, ,88891746,590472831.67
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,
